id,created_at,answer_id,question_id,test_id,user_id,value
3675,2022-01-24 21:10:15.567707,642.0,161,20,772,
3676,2022-01-24 21:10:15.567769,648.0,162,20,772,
3677,2022-01-24 21:10:15.567899,650.0,163,20,772,
3678,2022-01-24 22:07:06.808580,1.0,1,1,776,
3679,2022-01-24 22:07:06.808693,5.0,2,1,776,
3680,2022-01-24 22:07:06.808728,11.0,3,1,776,
3681,2022-01-24 22:07:06.808759,15.0,4,1,776,
3682,2022-01-24 22:07:06.808790,20.0,5,1,776,
3683,2022-01-24 22:07:06.808835,24.0,6,1,776,
3684,2022-01-24 22:07:06.808866,27.0,7,1,776,
3685,2022-01-24 22:07:06.808896,29.0,8,1,776,
3686,2022-01-24 22:07:06.808926,36.0,9,1,776,
3687,2022-01-24 22:07:06.808956,38.0,10,1,776,
3688,2022-01-25 08:45:12.642615,1.0,1,1,783,
3689,2022-01-25 08:45:12.642707,8.0,2,1,783,
3690,2022-01-25 08:45:12.642753,11.0,3,1,783,
3691,2022-01-25 08:45:12.642816,15.0,4,1,783,
3692,2022-01-25 08:45:12.642860,19.0,5,1,783,
3693,2022-01-25 08:45:12.642901,22.0,6,1,783,
3694,2022-01-25 08:45:12.642987,25.0,7,1,783,
3695,2022-01-25 08:45:12.643034,30.0,8,1,783,
3696,2022-01-25 08:45:12.643075,34.0,9,1,783,
3697,2022-01-25 08:45:12.643116,37.0,10,1,783,
3698,2022-01-25 10:53:29.519672,3.0,1,1,494,
3699,2022-01-25 10:53:29.519816,5.0,2,1,494,
3700,2022-01-25 10:53:29.519870,12.0,3,1,494,
3701,2022-01-25 10:53:29.519918,15.0,4,1,494,
3702,2022-01-25 10:53:29.519966,19.0,5,1,494,
3703,2022-01-25 10:53:29.520012,21.0,6,1,494,
3704,2022-01-25 10:53:29.520057,28.0,7,1,494,
3705,2022-01-25 10:53:29.520103,29.0,8,1,494,
3706,2022-01-25 10:53:29.520148,33.0,9,1,494,
3707,2022-01-25 10:53:29.520193,37.0,10,1,494,
3708,2022-01-25 11:00:06.869724,3.0,1,1,787,
3709,2022-01-25 11:00:06.869912,8.0,2,1,787,
3710,2022-01-25 11:00:06.869990,11.0,3,1,787,
3711,2022-01-25 11:00:06.870061,15.0,4,1,787,
3712,2022-01-25 11:00:06.870130,19.0,5,1,787,
3713,2022-01-25 11:00:06.870200,24.0,6,1,787,
3714,2022-01-25 11:00:06.870269,28.0,7,1,787,
3715,2022-01-25 11:00:06.870338,31.0,8,1,787,
3716,2022-01-25 11:00:06.870407,36.0,9,1,787,
3717,2022-01-25 11:00:06.870507,39.0,10,1,787,
3718,2022-01-25 11:10:45.421898,,1,1,788,
3719,2022-01-25 11:10:45.421981,,2,1,788,
3720,2022-01-25 11:10:45.422011,,3,1,788,
3721,2022-01-25 11:10:45.422039,,4,1,788,
3722,2022-01-25 11:10:45.422065,,5,1,788,
3723,2022-01-25 11:10:45.422092,,6,1,788,
3724,2022-01-25 11:10:45.422118,,7,1,788,
3725,2022-01-25 11:10:45.422144,,8,1,788,
3726,2022-01-25 11:10:45.422175,,9,1,788,
3727,2022-01-25 11:10:45.422201,,10,1,788,
3728,2022-01-25 11:36:33.323811,154.0,39,5,623,
3729,2022-01-25 11:36:33.323895,160.0,40,5,623,
3730,2022-01-25 11:36:33.323930,162.0,41,5,623,
3731,2022-01-25 11:36:33.323961,165.0,42,5,623,
3732,2022-01-25 11:36:33.323992,169.0,43,5,623,
3733,2022-01-25 11:36:33.324021,174.0,44,5,623,
3734,2022-01-25 11:36:33.324051,179.0,45,5,623,
3735,2022-01-25 11:39:12.432469,4.0,1,1,623,
3736,2022-01-25 11:39:12.432568,5.0,2,1,623,
3737,2022-01-25 11:39:12.432607,11.0,3,1,623,
3738,2022-01-25 11:39:12.432643,13.0,4,1,623,
3739,2022-01-25 11:39:12.432678,19.0,5,1,623,
3740,2022-01-25 11:39:12.432713,24.0,6,1,623,
3741,2022-01-25 11:39:12.432762,,7,1,623,
3742,2022-01-25 11:39:12.432834,32.0,8,1,623,
3743,2022-01-25 11:39:12.432871,34.0,9,1,623,
3744,2022-01-25 11:39:12.432905,38.0,10,1,623,
3745,2022-01-25 12:00:45.860157,489.0,123,16,241,
3746,2022-01-25 12:00:45.860244,495.0,124,16,241,
3747,2022-01-25 12:00:45.860278,500.0,125,16,241,
3748,2022-01-25 12:00:45.860310,503.0,126,16,241,
3749,2022-01-25 12:00:45.860340,505.0,127,16,241,
3750,2022-01-25 12:00:45.860369,509.0,128,16,241,
3751,2022-01-25 12:00:45.860399,515.0,129,16,241,
3752,2022-01-25 12:23:34.645290,449.0,113,15,241,
3753,2022-01-25 12:23:34.645401,456.0,114,15,241,
3754,2022-01-25 12:23:34.645443,457.0,115,15,241,
3755,2022-01-25 12:23:34.645480,463.0,116,15,241,
3756,2022-01-25 12:23:34.645516,465.0,117,15,241,
3757,2022-01-25 12:23:34.645552,471.0,118,15,241,
3758,2022-01-25 12:23:34.645587,475.0,119,15,241,
3759,2022-01-25 12:23:34.645623,479.0,120,15,241,
3760,2022-01-25 12:23:34.645658,481.0,121,15,241,
3761,2022-01-25 12:23:34.645694,488.0,122,15,241,
3762,2022-01-25 12:27:00.539981,238.0,60,8,241,
3763,2022-01-25 12:27:00.540081,241.0,61,8,241,
3764,2022-01-25 12:27:00.540121,248.0,62,8,241,
3765,2022-01-25 12:27:00.540157,249.0,63,8,241,
3766,2022-01-25 12:27:00.540192,254.0,64,8,241,
3767,2022-01-25 12:27:00.540227,260.0,65,8,241,
3768,2022-01-25 12:27:00.540262,264.0,66,8,241,
3769,2022-01-25 15:29:00.126121,614.0,154,20,792,
3770,2022-01-25 15:29:00.126242,620.0,155,20,792,
3771,2022-01-25 15:29:00.126306,624.0,156,20,792,
3772,2022-01-25 15:29:00.126379,628.0,157,20,792,
3773,2022-01-25 15:29:00.126428,629.0,158,20,792,
3774,2022-01-25 15:29:00.126471,633.0,159,20,792,
3775,2022-01-25 15:29:00.126514,640.0,160,20,792,
3776,2022-01-25 15:29:00.126557,643.0,161,20,792,
3777,2022-01-25 15:29:00.126600,646.0,162,20,792,
3778,2022-01-25 15:29:00.126643,649.0,163,20,792,
3779,2022-01-25 16:28:22.786153,615.0,154,20,798,
3780,2022-01-25 16:28:22.786306,620.0,155,20,798,
3781,2022-01-25 16:28:22.786373,622.0,156,20,798,
3782,2022-01-25 16:28:22.786436,626.0,157,20,798,
3783,2022-01-25 16:28:22.786496,629.0,158,20,798,
3784,2022-01-25 16:28:22.786555,636.0,159,20,798,
3785,2022-01-25 16:28:22.786614,640.0,160,20,798,
3786,2022-01-25 16:28:22.786674,641.0,161,20,798,
3787,2022-01-25 16:28:22.786733,646.0,162,20,798,
3788,2022-01-25 16:28:22.786812,649.0,163,20,798,
3789,2022-01-25 16:29:56.172857,238.0,60,8,798,
3790,2022-01-25 16:29:56.172943,243.0,61,8,798,
3791,2022-01-25 16:29:56.172976,246.0,62,8,798,
3792,2022-01-25 16:29:56.173007,249.0,63,8,798,
3793,2022-01-25 16:29:56.173037,253.0,64,8,798,
3794,2022-01-25 16:29:56.173066,258.0,65,8,798,
3795,2022-01-25 16:29:56.173096,261.0,66,8,798,
3796,2022-01-25 17:07:22.945689,2.0,1,1,800,
3797,2022-01-25 17:07:22.945850,6.0,2,1,800,
3798,2022-01-25 17:07:22.945913,11.0,3,1,800,
3799,2022-01-25 17:07:22.945965,15.0,4,1,800,
3800,2022-01-25 17:07:22.946017,17.0,5,1,800,
3801,2022-01-25 17:07:22.946070,24.0,6,1,800,
3802,2022-01-25 17:07:22.946120,28.0,7,1,800,
3803,2022-01-25 17:07:22.946170,32.0,8,1,800,
3804,2022-01-25 17:07:22.946220,34.0,9,1,800,
3805,2022-01-25 17:07:22.946271,39.0,10,1,800,
3806,2022-01-25 18:56:33.596833,3.0,1,1,805,
3807,2022-01-25 18:56:33.596955,5.0,2,1,805,
3808,2022-01-25 18:56:33.597007,11.0,3,1,805,
3809,2022-01-25 18:56:33.597055,15.0,4,1,805,
3810,2022-01-25 18:56:33.597103,19.0,5,1,805,
3811,2022-01-25 18:56:33.597152,23.0,6,1,805,
3812,2022-01-25 18:56:33.597204,27.0,7,1,805,
3813,2022-01-25 18:56:33.597254,30.0,8,1,805,
3814,2022-01-25 18:56:33.597306,34.0,9,1,805,
3815,2022-01-25 18:56:33.597359,37.0,10,1,805,
3816,2022-01-25 19:03:20.011548,153.0,39,5,805,
3817,2022-01-25 19:03:20.011681,160.0,40,5,805,
3818,2022-01-25 19:03:20.011743,161.0,41,5,805,
3819,2022-01-25 19:03:20.011823,165.0,42,5,805,
3820,2022-01-25 19:03:20.011881,170.0,43,5,805,
3821,2022-01-25 19:03:20.011936,175.0,44,5,805,
3822,2022-01-25 19:03:20.011990,179.0,45,5,805,
3823,2022-01-25 19:17:03.756205,2.0,1,1,806,
3824,2022-01-25 19:17:03.756266,7.0,2,1,806,
3825,2022-01-25 19:17:03.756299,11.0,3,1,806,
3826,2022-01-25 19:17:03.756329,13.0,4,1,806,
3827,2022-01-25 19:17:03.756359,19.0,5,1,806,
3828,2022-01-25 19:17:03.756388,24.0,6,1,806,
3829,2022-01-25 19:17:03.756418,28.0,7,1,806,
3830,2022-01-25 19:17:03.756448,31.0,8,1,806,
3831,2022-01-25 19:17:03.756477,35.0,9,1,806,
3832,2022-01-25 19:17:03.756507,40.0,10,1,806,
3833,2022-01-25 20:00:37.586592,489.0,123,16,807,
3834,2022-01-25 20:00:37.586678,495.0,124,16,807,
3835,2022-01-25 20:00:37.586712,500.0,125,16,807,
3836,2022-01-25 20:00:37.586742,503.0,126,16,807,
3837,2022-01-25 20:00:37.586772,505.0,127,16,807,
3838,2022-01-25 20:00:37.586819,509.0,128,16,807,
3839,2022-01-25 20:00:37.586849,515.0,129,16,807,
3840,2022-01-25 22:59:55.399007,614.0,154,20,731,
3841,2022-01-25 22:59:55.399098,618.0,155,20,731,
3842,2022-01-25 22:59:55.399134,622.0,156,20,731,
3843,2022-01-25 22:59:55.399167,626.0,157,20,731,
3844,2022-01-25 22:59:55.399198,629.0,158,20,731,
3845,2022-01-25 22:59:55.399237,633.0,159,20,731,
3846,2022-01-25 22:59:55.399287,637.0,160,20,731,
3847,2022-01-25 22:59:55.399319,643.0,161,20,731,
3848,2022-01-25 22:59:55.399351,648.0,162,20,731,
3849,2022-01-25 22:59:55.399382,651.0,163,20,731,
3850,2022-01-26 06:51:27.757917,3.0,1,1,813,
3851,2022-01-26 06:51:27.758002,5.0,2,1,813,
3852,2022-01-26 06:51:27.758035,11.0,3,1,813,
3853,2022-01-26 06:51:27.758065,15.0,4,1,813,
3854,2022-01-26 06:51:27.758105,19.0,5,1,813,
3855,2022-01-26 06:51:27.758149,23.0,6,1,813,
3856,2022-01-26 06:51:27.758193,28.0,7,1,813,
3857,2022-01-26 06:51:27.758234,29.0,8,1,813,
3858,2022-01-26 06:51:27.758264,34.0,9,1,813,
3859,2022-01-26 06:51:27.758293,39.0,10,1,813,
3860,2022-01-26 08:00:54.634373,1.0,1,1,815,
3861,2022-01-26 08:00:54.634442,5.0,2,1,815,
3862,2022-01-26 08:00:54.634480,10.0,3,1,815,
3863,2022-01-26 08:00:54.634515,14.0,4,1,815,
3864,2022-01-26 08:00:54.634550,17.0,5,1,815,
3865,2022-01-26 08:00:54.634585,23.0,6,1,815,
3866,2022-01-26 08:00:54.634620,26.0,7,1,815,
3867,2022-01-26 08:00:54.634685,29.0,8,1,815,
3868,2022-01-26 08:00:54.634721,34.0,9,1,815,
3869,2022-01-26 08:00:54.634755,38.0,10,1,815,
3870,2022-01-26 08:05:07.286952,153.0,39,5,815,
3871,2022-01-26 08:05:07.287048,160.0,40,5,815,
3872,2022-01-26 08:05:07.287103,161.0,41,5,815,
3873,2022-01-26 08:05:07.287156,165.0,42,5,815,
3874,2022-01-26 08:05:07.287208,171.0,43,5,815,
3875,2022-01-26 08:05:07.287260,176.0,44,5,815,
3876,2022-01-26 08:05:07.287311,179.0,45,5,815,
3877,2022-01-26 08:09:37.874536,41.0,11,2,815,
3878,2022-01-26 08:09:37.874617,48.0,12,2,815,
3879,2022-01-26 08:09:37.874671,49.0,13,2,815,
3880,2022-01-26 08:09:37.874709,55.0,14,2,815,
3881,2022-01-26 08:09:37.874745,59.0,15,2,815,
3882,2022-01-26 08:09:37.874780,62.0,16,2,815,
3883,2022-01-26 08:09:37.874832,67.0,17,2,815,
3884,2022-01-26 08:09:37.874873,70.0,18,2,815,
3885,2022-01-26 08:09:37.874924,73.0,19,2,815,
3886,2022-01-26 08:09:37.874972,80.0,20,2,815,
3887,2022-01-26 10:30:24.634989,4.0,1,1,819,
3888,2022-01-26 10:30:24.635154,5.0,2,1,819,
3889,2022-01-26 10:30:24.635233,11.0,3,1,819,
3890,2022-01-26 10:30:24.635304,15.0,4,1,819,
3891,2022-01-26 10:30:24.635373,19.0,5,1,819,
3892,2022-01-26 10:30:24.635442,23.0,6,1,819,
3893,2022-01-26 10:30:24.635511,26.0,7,1,819,
3894,2022-01-26 10:30:24.635578,29.0,8,1,819,
3895,2022-01-26 10:30:24.635646,34.0,9,1,819,
3896,2022-01-26 10:30:24.635714,37.0,10,1,819,
3897,2022-01-26 11:28:05.946780,1.0,1,1,820,
3898,2022-01-26 11:28:05.946992,5.0,2,1,820,
3899,2022-01-26 11:28:05.947096,11.0,3,1,820,
3900,2022-01-26 11:28:05.947193,15.0,4,1,820,
3901,2022-01-26 11:28:05.947288,20.0,5,1,820,
3902,2022-01-26 11:28:05.947384,23.0,6,1,820,
3903,2022-01-26 11:28:05.947477,27.0,7,1,820,
3904,2022-01-26 11:28:05.947571,29.0,8,1,820,
3905,2022-01-26 11:28:05.947666,34.0,9,1,820,
3906,2022-01-26 11:28:05.947760,39.0,10,1,820,
3907,2022-01-26 11:38:14.712314,350.0,88,13,821,
3908,2022-01-26 11:38:14.712396,354.0,89,13,821,
3909,2022-01-26 11:38:14.712429,358.0,90,13,821,
3910,2022-01-26 11:38:14.712460,363.0,91,13,821,
3911,2022-01-26 11:38:14.712489,365.0,92,13,821,
3912,2022-01-26 11:38:14.712519,369.0,93,13,821,
3913,2022-01-26 11:38:14.712550,375.0,94,13,821,
3914,2022-01-26 11:38:14.712579,378.0,95,13,821,
3915,2022-01-26 11:38:14.712608,384.0,96,13,821,
3916,2022-01-26 11:38:14.712638,385.0,97,13,821,
3917,2022-01-26 11:45:06.686064,3.0,1,1,822,
3918,2022-01-26 11:45:06.686210,5.0,2,1,822,
3919,2022-01-26 11:45:06.686276,11.0,3,1,822,
3920,2022-01-26 11:45:06.686333,15.0,4,1,822,
3921,2022-01-26 11:45:06.686416,19.0,5,1,822,
3922,2022-01-26 11:45:06.686618,21.0,6,1,822,
3923,2022-01-26 11:45:06.686705,28.0,7,1,822,
3924,2022-01-26 11:45:06.686761,29.0,8,1,822,
3925,2022-01-26 11:45:06.686837,34.0,9,1,822,
3926,2022-01-26 11:45:06.686893,39.0,10,1,822,
3927,2022-01-26 12:57:46.574959,3.0,1,1,656,
3928,2022-01-26 12:57:46.575134,5.0,2,1,656,
3929,2022-01-26 12:57:46.575251,11.0,3,1,656,
3930,2022-01-26 12:57:46.575364,15.0,4,1,656,
3931,2022-01-26 12:57:46.575473,19.0,5,1,656,
3932,2022-01-26 12:57:46.575584,23.0,6,1,656,
3933,2022-01-26 12:57:46.575698,25.0,7,1,656,
3934,2022-01-26 12:57:46.575857,29.0,8,1,656,
3935,2022-01-26 12:57:46.575953,34.0,9,1,656,
3936,2022-01-26 12:57:46.576024,37.0,10,1,656,
3937,2022-01-26 12:58:04.835874,616.0,154,20,823,
3938,2022-01-26 12:58:04.835955,620.0,155,20,823,
3939,2022-01-26 12:58:04.835998,621.0,156,20,823,
3940,2022-01-26 12:58:04.836055,625.0,157,20,823,
3941,2022-01-26 12:58:04.836093,632.0,158,20,823,
3942,2022-01-26 12:58:04.836131,633.0,159,20,823,
3943,2022-01-26 12:58:04.836168,639.0,160,20,823,
3944,2022-01-26 12:58:04.836205,642.0,161,20,823,
3945,2022-01-26 12:58:04.836241,645.0,162,20,823,
3946,2022-01-26 12:58:04.836278,649.0,163,20,823,
3947,2022-01-26 13:17:28.243618,489.0,123,16,825,
3948,2022-01-26 13:17:28.243687,495.0,124,16,825,
3949,2022-01-26 13:17:28.243719,499.0,125,16,825,
3950,2022-01-26 13:17:28.243750,503.0,126,16,825,
3951,2022-01-26 13:17:28.243779,505.0,127,16,825,
3952,2022-01-26 13:17:28.243821,509.0,128,16,825,
3953,2022-01-26 13:17:28.243850,516.0,129,16,825,
3954,2022-01-26 13:19:40.432839,84.0,21,3,656,
3955,2022-01-26 13:19:40.433017,86.0,22,3,656,
3956,2022-01-26 13:19:40.433095,89.0,23,3,656,
3957,2022-01-26 13:19:40.433160,94.0,24,3,656,
3958,2022-01-26 13:19:40.433223,98.0,25,3,656,
3959,2022-01-26 13:19:40.433294,102.0,26,3,656,
3960,2022-01-26 13:19:40.433362,106.0,27,3,656,
3961,2022-01-26 13:19:40.433436,109.0,28,3,656,
3962,2022-01-26 13:19:40.433514,113.0,29,3,656,
3963,2022-01-26 13:19:40.433588,119.0,30,3,656,
3964,2022-01-26 13:29:01.111382,1.0,1,1,826,
3965,2022-01-26 13:29:01.111582,5.0,2,1,826,
3966,2022-01-26 13:29:01.111663,12.0,3,1,826,
3967,2022-01-26 13:29:01.111734,15.0,4,1,826,
3968,2022-01-26 13:29:01.111860,19.0,5,1,826,
3969,2022-01-26 13:29:01.111969,23.0,6,1,826,
3970,2022-01-26 13:29:01.112079,28.0,7,1,826,
3971,2022-01-26 13:29:01.112154,29.0,8,1,826,
3972,2022-01-26 13:29:01.112223,34.0,9,1,826,
3973,2022-01-26 13:29:01.112290,40.0,10,1,826,
3974,2022-01-26 13:38:33.242476,324.0,74,10,827,
3975,2022-01-26 13:38:33.242559,326.0,75,10,827,
3976,2022-01-26 13:38:33.242593,329.0,76,10,827,
3977,2022-01-26 13:38:33.242654,334.0,77,10,827,
3978,2022-01-26 13:38:33.242685,337.0,78,10,827,
3979,2022-01-26 13:38:33.242715,344.0,79,10,827,
3980,2022-01-26 13:38:33.242742,,80,10,827,
3981,2022-01-26 14:02:41.255709,1.0,1,1,641,
3982,2022-01-26 14:02:41.255822,5.0,2,1,641,
3983,2022-01-26 14:02:41.255858,11.0,3,1,641,
3984,2022-01-26 14:02:41.255889,13.0,4,1,641,
3985,2022-01-26 14:02:41.255920,17.0,5,1,641,
3986,2022-01-26 14:02:41.255951,24.0,6,1,641,
3987,2022-01-26 14:02:41.255981,26.0,7,1,641,
3988,2022-01-26 14:02:41.256012,29.0,8,1,641,
3989,2022-01-26 14:02:41.256042,34.0,9,1,641,
3990,2022-01-26 14:02:41.256072,37.0,10,1,641,
3991,2022-01-26 14:04:27.796695,155.0,39,5,828,
3992,2022-01-26 14:04:27.796929,160.0,40,5,828,
3993,2022-01-26 14:04:27.797029,162.0,41,5,828,
3994,2022-01-26 14:04:27.797119,165.0,42,5,828,
3995,2022-01-26 14:04:27.797208,169.0,43,5,828,
3996,2022-01-26 14:04:27.797296,176.0,44,5,828,
3997,2022-01-26 14:04:27.797385,177.0,45,5,828,
3998,2022-01-26 14:11:55.254014,4.0,1,1,829,
3999,2022-01-26 14:11:55.254096,6.0,2,1,829,
4000,2022-01-26 14:11:55.254131,11.0,3,1,829,
4001,2022-01-26 14:11:55.254163,15.0,4,1,829,
4002,2022-01-26 14:11:55.254194,19.0,5,1,829,
4003,2022-01-26 14:11:55.254225,23.0,6,1,829,
4004,2022-01-26 14:11:55.254256,27.0,7,1,829,
4005,2022-01-26 14:11:55.254298,30.0,8,1,829,
4006,2022-01-26 14:11:55.254344,34.0,9,1,829,
4007,2022-01-26 14:11:55.254376,40.0,10,1,829,
4008,2022-01-26 14:13:46.768104,350.0,88,13,821,
4009,2022-01-26 14:13:46.768250,354.0,89,13,821,
4010,2022-01-26 14:13:46.768322,358.0,90,13,821,
4011,2022-01-26 14:13:46.768387,364.0,91,13,821,
4012,2022-01-26 14:13:46.768450,366.0,92,13,821,
4013,2022-01-26 14:13:46.768512,371.0,93,13,821,
4014,2022-01-26 14:13:46.768574,375.0,94,13,821,
4015,2022-01-26 14:13:46.768637,379.0,95,13,821,
4016,2022-01-26 14:13:46.768699,384.0,96,13,821,
4017,2022-01-26 14:13:46.768762,385.0,97,13,821,
4018,2022-01-26 15:09:24.816810,155.0,39,5,830,
4019,2022-01-26 15:09:24.816944,158.0,40,5,830,
4020,2022-01-26 15:09:24.817005,161.0,41,5,830,
4021,2022-01-26 15:09:24.817060,165.0,42,5,830,
4022,2022-01-26 15:09:24.817109,169.0,43,5,830,
4023,2022-01-26 15:09:24.817162,175.0,44,5,830,
4024,2022-01-26 15:09:24.817212,179.0,45,5,830,
4025,2022-01-26 15:55:24.176285,614.0,154,20,831,
4026,2022-01-26 15:55:24.176370,620.0,155,20,831,
4027,2022-01-26 15:55:24.176404,622.0,156,20,831,
4028,2022-01-26 15:55:24.176434,627.0,157,20,831,
4029,2022-01-26 15:55:24.176463,629.0,158,20,831,
4030,2022-01-26 15:55:24.176493,634.0,159,20,831,
4031,2022-01-26 15:55:24.176524,639.0,160,20,831,
4032,2022-01-26 15:55:24.176553,642.0,161,20,831,
4033,2022-01-26 15:55:24.176581,646.0,162,20,831,
4034,2022-01-26 15:55:24.176610,650.0,163,20,831,
4035,2022-01-26 18:34:51.394384,2.0,1,1,833,
4036,2022-01-26 18:34:51.394733,8.0,2,1,833,
4037,2022-01-26 18:34:51.394906,11.0,3,1,833,
4038,2022-01-26 18:34:51.395001,15.0,4,1,833,
4039,2022-01-26 18:34:51.395127,19.0,5,1,833,
4040,2022-01-26 18:34:51.395310,23.0,6,1,833,
4041,2022-01-26 18:34:51.395400,28.0,7,1,833,
4042,2022-01-26 18:34:51.395485,31.0,8,1,833,
4043,2022-01-26 18:34:51.395568,34.0,9,1,833,
4044,2022-01-26 18:34:51.395660,39.0,10,1,833,
4045,2022-01-26 18:41:20.203510,84.0,21,3,833,
4046,2022-01-26 18:41:20.203603,86.0,22,3,833,
4047,2022-01-26 18:41:20.203637,89.0,23,3,833,
4048,2022-01-26 18:41:20.203669,95.0,24,3,833,
4049,2022-01-26 18:41:20.203700,99.0,25,3,833,
4050,2022-01-26 18:41:20.203730,102.0,26,3,833,
4051,2022-01-26 18:41:20.203760,108.0,27,3,833,
4052,2022-01-26 18:41:20.203790,110.0,28,3,833,
4053,2022-01-26 18:41:20.203838,114.0,29,3,833,
4054,2022-01-26 18:41:20.203869,119.0,30,3,833,
4055,2022-01-26 19:51:32.737847,615.0,154,20,835,
4056,2022-01-26 19:51:32.737927,620.0,155,20,835,
4057,2022-01-26 19:51:32.737962,621.0,156,20,835,
4058,2022-01-26 19:51:32.737993,628.0,157,20,835,
4059,2022-01-26 19:51:32.738024,630.0,158,20,835,
4060,2022-01-26 19:51:32.738054,634.0,159,20,835,
4061,2022-01-26 19:51:32.738084,640.0,160,20,835,
4062,2022-01-26 19:51:32.738114,641.0,161,20,835,
4063,2022-01-26 19:51:32.738144,646.0,162,20,835,
4064,2022-01-26 19:51:32.738174,650.0,163,20,835,
4065,2022-01-26 21:37:38.354501,614.0,154,20,836,
4066,2022-01-26 21:37:38.354613,620.0,155,20,836,
4067,2022-01-26 21:37:38.354646,,156,20,836,
4068,2022-01-26 21:37:38.354678,627.0,157,20,836,
4069,2022-01-26 21:37:38.354708,629.0,158,20,836,
4070,2022-01-26 21:37:38.354737,633.0,159,20,836,
4071,2022-01-26 21:37:38.354766,640.0,160,20,836,
4072,2022-01-26 21:37:38.354821,643.0,161,20,836,
4073,2022-01-26 21:37:38.354851,646.0,162,20,836,
4074,2022-01-26 21:37:38.354880,649.0,163,20,836,
4075,2022-01-26 21:39:34.483734,2.0,1,1,837,
4076,2022-01-26 21:39:34.483916,5.0,2,1,837,
4077,2022-01-26 21:39:34.484054,10.0,3,1,837,
4078,2022-01-26 21:39:34.484153,16.0,4,1,837,
4079,2022-01-26 21:39:34.484270,17.0,5,1,837,
4080,2022-01-26 21:39:34.484409,23.0,6,1,837,
4081,2022-01-26 21:39:34.484526,26.0,7,1,837,
4082,2022-01-26 21:39:34.484609,29.0,8,1,837,
4083,2022-01-26 21:39:34.484689,34.0,9,1,837,
4084,2022-01-26 21:39:34.484770,39.0,10,1,837,
4085,2022-01-26 21:41:05.443595,492.0,123,16,836,
4086,2022-01-26 21:41:05.443854,494.0,124,16,836,
4087,2022-01-26 21:41:05.443954,500.0,125,16,836,
4088,2022-01-26 21:41:05.444043,502.0,126,16,836,
4089,2022-01-26 21:41:05.444128,505.0,127,16,836,
4090,2022-01-26 21:41:05.444211,509.0,128,16,836,
4091,2022-01-26 21:41:05.444295,515.0,129,16,836,
4092,2022-01-26 21:48:42.111583,613.0,154,20,838,
4093,2022-01-26 21:48:42.111695,619.0,155,20,838,
4094,2022-01-26 21:48:42.111745,622.0,156,20,838,
4095,2022-01-26 21:48:42.111811,627.0,157,20,838,
4096,2022-01-26 21:48:42.111858,630.0,158,20,838,
4097,2022-01-26 21:48:42.111901,634.0,159,20,838,
4098,2022-01-26 21:48:42.111944,637.0,160,20,838,
4099,2022-01-26 21:48:42.111988,643.0,161,20,838,
4100,2022-01-26 21:48:42.112032,646.0,162,20,838,
4101,2022-01-26 21:48:42.112076,649.0,163,20,838,
4102,2022-01-26 21:55:26.889079,449.0,113,15,838,
4103,2022-01-26 21:55:26.889201,456.0,114,15,838,
4104,2022-01-26 21:55:26.889237,457.0,115,15,838,
4105,2022-01-26 21:55:26.889268,463.0,116,15,838,
4106,2022-01-26 21:55:26.889310,467.0,117,15,838,
4107,2022-01-26 21:55:26.889359,470.0,118,15,838,
4108,2022-01-26 21:55:26.889397,475.0,119,15,838,
4109,2022-01-26 21:55:26.889427,479.0,120,15,838,
4110,2022-01-26 21:55:26.889457,484.0,121,15,838,
4111,2022-01-26 21:55:26.889492,488.0,122,15,838,
4112,2022-01-26 21:57:02.214383,449.0,113,15,838,
4113,2022-01-26 21:57:02.214514,456.0,114,15,838,
4114,2022-01-26 21:57:02.214574,457.0,115,15,838,
4115,2022-01-26 21:57:02.214627,464.0,116,15,838,
4116,2022-01-26 21:57:02.214746,467.0,117,15,838,
4117,2022-01-26 21:57:02.214836,470.0,118,15,838,
4118,2022-01-26 21:57:02.214890,475.0,119,15,838,
4119,2022-01-26 21:57:02.214942,478.0,120,15,838,
4120,2022-01-26 21:57:02.215001,481.0,121,15,838,
4121,2022-01-26 21:57:02.215109,486.0,122,15,838,
4122,2022-01-26 22:00:30.953613,238.0,60,8,838,
4123,2022-01-26 22:00:30.953739,242.0,61,8,838,
4124,2022-01-26 22:00:30.953849,245.0,62,8,838,
4125,2022-01-26 22:00:30.953922,249.0,63,8,838,
4126,2022-01-26 22:00:30.953992,254.0,64,8,838,
4127,2022-01-26 22:00:30.954061,260.0,65,8,838,
4128,2022-01-26 22:00:30.954130,263.0,66,8,838,
4129,2022-01-27 04:47:44.700319,616.0,154,20,841,
4130,2022-01-27 04:47:44.700413,617.0,155,20,841,
4131,2022-01-27 04:47:44.700451,622.0,156,20,841,
4132,2022-01-27 04:47:44.700486,628.0,157,20,841,
4133,2022-01-27 04:47:44.700520,632.0,158,20,841,
4134,2022-01-27 04:47:44.700553,636.0,159,20,841,
4135,2022-01-27 04:47:44.700587,640.0,160,20,841,
4136,2022-01-27 04:47:44.700620,643.0,161,20,841,
4137,2022-01-27 04:47:44.700653,648.0,162,20,841,
4138,2022-01-27 04:47:44.700685,652.0,163,20,841,
4139,2022-01-27 05:03:17.903330,155.0,39,5,842,
4140,2022-01-27 05:03:17.903421,158.0,40,5,842,
4141,2022-01-27 05:03:17.903475,161.0,41,5,842,
