id,entry_at,page_id,user_id
1201,2022-01-03 21:22:57.260246,4,408
1202,2022-01-03 22:37:51.115978,4,421
1203,2022-01-04 08:06:50.194375,4,138
1204,2022-01-04 10:35:11.724742,4,422
1205,2022-01-04 09:15:02.532109,4,345
1206,2022-01-04 09:26:23.442904,4,279
1207,2022-01-04 09:47:11.762407,4,387
1208,2022-01-04 14:28:47.608725,4,286
1209,2022-01-04 18:14:00.545486,4,157
1210,2022-01-04 12:18:16.879131,4,242
1211,2022-01-04 11:32:06.201929,4,423
1212,2022-01-04 12:00:25.252343,4,73
1213,2022-01-04 13:45:16.622779,4,421
1214,2022-01-04 13:53:39.121773,4,424
1215,2022-01-04 22:04:59.089956,4,304
1216,2022-01-04 15:02:56.684932,4,365
1217,2022-01-04 20:15:02.224555,4,416
1218,2022-01-04 16:39:35.919926,4,132
1219,2022-01-04 23:54:34.539653,4,342
1220,2022-01-04 20:16:09.996359,4,101
1221,2022-01-04 19:34:08.231924,4,425
1222,2022-01-04 20:03:14.818154,4,140
1223,2022-01-04 20:03:23.448779,4,257
1224,2022-01-05 23:43:20.559913,4,342
1225,2022-01-05 15:28:19.994735,4,211
1226,2022-01-05 20:27:49.023959,4,387
1227,2022-01-05 21:29:08.409999,4,416
1228,2022-01-05 08:00:34.333505,4,157
1229,2022-01-05 14:28:53.149462,4,140
1230,2022-01-05 10:55:14.182008,4,286
1231,2022-01-05 10:37:52.808005,4,426
1232,2022-01-05 10:19:16.717282,4,391
1233,2022-01-05 22:26:27.665876,4,101
1234,2022-01-05 12:46:25.148925,4,97
1235,2022-01-05 17:09:54.436530,4,411
1236,2022-01-05 14:28:48.942769,4,257
1237,2022-01-05 23:53:25.754535,4,427
1238,2022-01-05 16:46:45.977600,4,428
1239,2022-01-05 19:19:56.557290,4,431
1240,2022-01-05 20:20:12.345772,4,432
1241,2022-01-05 19:26:08.645593,4,408
1242,2022-01-05 19:31:25.113914,4,354
1243,2022-01-05 21:35:57.944505,4,433
1244,2022-01-06 09:50:03.024066,4,342
1245,2022-01-06 23:51:54.528442,4,427
1246,2022-01-06 17:09:22.578959,4,387
1247,2022-01-06 15:32:43.755606,4,73
1248,2022-01-06 11:16:04.988837,4,282
1249,2022-01-06 21:50:47.209753,4,101
1250,2022-01-06 11:52:19.847186,4,256
1251,2022-01-06 12:32:19.881745,4,434
1252,2022-01-06 13:24:02.270431,4,140
1253,2022-01-06 13:26:30.307193,4,436
1254,2022-01-06 13:38:28.386623,4,170
1255,2022-01-06 13:48:02.608263,4,437
1256,2022-01-06 16:04:28.665643,4,408
1257,2022-01-06 16:14:20.527003,4,428
1258,2022-01-06 20:41:31.959724,4,416
1259,2022-01-06 19:17:53.514173,4,105
1260,2022-01-06 21:29:35.211243,4,425
1261,2022-01-07 09:38:32.904105,4,438
1262,2022-01-07 13:45:45.958839,4,427
1263,2022-01-07 14:38:47.120378,4,158
1264,2022-01-07 23:31:03.890669,4,342
1265,2022-01-07 15:02:44.976875,4,187
1266,2022-01-07 15:47:49.112901,4,425
1267,2022-01-07 15:43:06.979130,4,354
1268,2022-01-07 17:34:55.697713,4,439
1269,2022-01-07 20:51:30.539897,4,416
1270,2022-01-07 18:26:25.846713,4,206
1271,2022-01-07 20:06:20.370978,4,440
1272,2022-01-07 23:01:38.589704,4,101
1273,2022-01-08 17:07:59.782560,4,101
1274,2022-01-08 11:47:16.804349,4,441
1275,2022-01-08 10:49:59.979183,4,425
1276,2022-01-08 12:25:30.816228,4,157
1277,2022-01-08 13:33:41.046399,4,140
1278,2022-01-08 14:29:14.460031,4,442
1279,2022-01-08 16:22:34.076145,4,443
1280,2022-01-08 21:13:20.297154,4,342
1281,2022-01-08 18:40:21.371389,4,195
1282,2022-01-08 19:58:31.285700,4,416
1283,2022-01-08 17:38:34.899945,4,162
1284,2022-01-08 19:51:08.605022,4,363
1285,2022-01-08 19:20:19.394143,4,345
1286,2022-01-08 21:10:42.149055,4,411
1287,2022-01-08 19:47:59.886127,4,438
1288,2022-01-08 20:04:12.193699,4,222
1289,2022-01-09 05:27:05.776466,4,195
1290,2022-01-09 11:01:20.330405,4,444
1291,2022-01-09 17:39:23.298661,4,411
1292,2022-01-09 18:48:58.602534,4,219
1293,2022-01-09 19:14:00.741270,4,222
1294,2022-01-09 10:16:40.613441,4,158
1295,2022-01-09 16:21:10.512592,4,101
1296,2022-01-09 19:45:24.410409,4,304
1297,2022-01-09 13:20:43.559293,4,363
1298,2022-01-09 13:44:24.009915,4,342
1299,2022-01-09 21:44:46.565381,4,441
1300,2022-01-09 15:04:08.253225,4,445
1301,2022-01-09 17:26:30.153246,4,345
1302,2022-01-09 17:40:31.348902,4,443
1303,2022-01-09 20:33:29.066303,4,446
1304,2022-01-09 21:59:36.454057,4,121
1305,2022-01-09 18:05:33.298894,4,316
1306,2022-01-09 17:57:21.696243,4,440
1307,2022-01-09 18:19:35.177216,4,157
1308,2022-01-09 20:51:58.959071,4,447
1309,2022-01-10 20:51:33.792496,4,284
1310,2022-01-10 03:46:30.483825,4,356
1311,2022-01-10 03:26:43.457160,4,444
1312,2022-02-10 16:21:40.785816,4,444
1313,2022-01-10 04:30:28.264374,4,448
1314,2022-01-10 17:38:52.297373,4,363
1315,2022-01-10 05:39:07.159483,4,97
1316,2022-01-10 10:25:36.240625,4,446
1317,2022-01-10 23:53:57.825526,4,121
1318,2022-01-10 07:19:30.010509,4,432
1319,2022-01-10 15:58:36.642766,4,73
1320,2022-01-10 08:05:56.614264,4,287
1321,2022-01-10 08:28:09.607711,4,431
1322,2022-01-10 08:44:43.644824,4,449
1323,2022-01-10 11:54:01.934417,4,219
1324,2022-01-10 11:39:46.965177,4,443
1325,2022-01-10 11:48:43.204637,4,427
1326,2022-01-10 21:53:53.224832,4,342
1327,2022-01-10 13:56:38.727667,4,304
1328,2022-01-10 13:45:35.129450,4,413
1329,2022-01-10 17:07:13.310725,4,450
1330,2022-01-10 15:01:22.178365,4,43
1331,2022-01-10 18:46:37.343822,4,195
1332,2022-01-10 15:21:59.323050,4,348
1333,2022-01-10 15:26:08.269137,4,206
1334,2022-01-10 17:53:14.575982,4,411
1335,2022-01-10 19:40:41.997585,4,451
1336,2022-01-10 21:29:49.897432,4,408
1337,2022-01-10 21:37:12.872315,4,453
1338,2022-01-10 23:41:00.235675,4,454
1339,2022-01-11 00:19:01.220553,4,455
1340,2022-01-11 10:19:12.977197,4,446
1341,2022-01-11 06:37:05.473630,4,97
1342,2022-01-11 15:48:35.787520,4,219
1343,2022-01-11 10:21:26.448532,4,342
1344,2022-01-11 07:12:43.503299,4,287
1345,2022-01-11 13:33:26.155615,4,73
1346,2022-01-11 08:23:07.455113,4,456
1347,2022-01-11 16:12:52.989482,4,101
1348,2022-01-11 11:27:10.685527,4,457
1349,2022-01-11 11:45:01.435355,4,458
1350,2022-01-11 14:43:48.596584,4,233
1351,2022-01-11 13:48:11.068955,4,343
1352,2022-01-11 14:03:09.078620,4,460
1353,2022-01-11 15:13:57.850302,4,461
1354,2022-01-11 20:42:51.294527,4,462
1355,2022-01-11 16:04:14.283611,4,452
1356,2022-01-11 16:07:33.079325,4,463
1357,2022-01-11 16:19:11.460530,4,174
1358,2022-01-11 22:46:25.442610,4,330
1359,2022-01-11 16:21:28.465538,4,284
1360,2022-01-11 17:01:24.366782,4,171
1361,2022-01-11 17:02:00.780674,4,195
1362,2022-01-11 18:55:36.042050,4,464
1363,2022-01-11 17:40:30.183386,4,180
1364,2022-01-11 17:43:40.062067,4,408
1365,2022-01-11 17:47:14.635012,4,465
1366,2022-01-11 17:52:08.825539,4,466
1367,2022-01-11 18:31:31.508709,4,280
1368,2022-01-11 18:57:18.751836,4,217
1369,2022-01-11 20:16:42.936911,4,221
1370,2022-01-11 19:54:35.923086,4,159
1371,2022-01-11 21:30:55.632450,4,327
1372,2022-01-11 21:16:01.352039,4,420
1373,2022-01-11 23:17:26.060347,4,121
1374,2022-01-12 00:13:11.385841,4,121
1375,2022-01-12 05:16:24.462405,4,468
1376,2022-01-12 05:48:08.334050,4,467
1377,2022-01-12 06:51:53.367360,4,97
1378,2022-01-12 06:07:38.190077,4,282
1379,2022-01-12 10:09:13.165743,4,233
1380,2022-01-12 19:23:06.164144,4,446
1381,2022-01-12 06:45:49.687115,4,427
1382,2022-01-12 07:09:26.125780,4,213
1383,2022-01-12 16:28:04.346442,4,73
1384,2022-01-12 09:24:05.428270,4,219
1385,2022-01-12 10:15:58.136340,4,222
1386,2022-01-12 08:40:27.869144,4,469
1387,2022-01-12 13:14:06.986910,4,348
1388,2022-01-12 09:55:30.313720,4,465
1389,2022-01-12 11:18:27.047766,4,470
1390,2022-01-12 11:04:44.903905,4,471
1391,2022-01-12 11:26:30.603680,4,472
1392,2022-01-12 11:35:03.004524,4,473
1393,2022-01-12 11:42:02.659728,4,474
1394,2022-01-12 11:46:49.609284,4,475
1395,2022-01-12 12:30:58.018238,4,284
1396,2022-01-12 13:09:35.801648,4,476
1397,2022-01-12 20:17:20.740274,4,477
1398,2022-01-12 14:53:35.944952,4,479
1399,2022-01-12 18:37:07.531898,4,480
1400,2022-01-12 16:37:10.523040,4,246
1401,2022-01-12 16:40:08.410942,4,481
1402,2022-01-12 17:11:29.781763,4,316
1403,2022-01-12 20:26:26.369016,4,123
1404,2022-01-12 18:16:15.826879,4,411
1405,2022-01-12 17:20:21.760234,4,141
1406,2022-01-12 18:22:44.819885,4,482
1407,2022-01-12 18:53:01.885373,4,320
1408,2022-01-12 18:23:14.848445,4,158
1409,2022-01-12 21:25:41.606948,4,177
1410,2022-01-12 18:31:02.676415,4,280
1411,2022-01-12 18:55:12.885338,4,483
1412,2022-01-12 19:39:19.741683,4,195
1413,2022-01-12 22:50:02.035141,4,342
1414,2022-01-12 22:21:23.876233,4,484
1415,2022-01-12 20:29:39.446290,4,485
1416,2022-01-12 21:17:33.833428,4,221
1417,2022-01-12 21:34:41.521833,4,330
1418,2022-01-12 23:31:18.792195,4,486
1419,2022-01-12 23:11:04.619458,4,487
1420,2022-01-13 09:27:35.704755,4,488
1421,2022-01-13 18:28:26.069744,4,320
1422,2022-01-13 20:08:43.115617,4,452
1423,2022-01-13 06:15:44.487325,4,246
1424,2022-01-13 06:54:14.959409,4,468
1425,2022-01-13 15:13:48.381828,4,73
1426,2022-01-13 07:40:18.883611,4,222
1427,2022-01-13 07:47:44.968308,4,489
1428,2022-01-13 19:35:42.170746,4,490
1429,2022-01-13 08:04:51.178175,4,491
1430,2022-01-13 18:52:11.700331,4,477
1431,2022-01-13 12:26:15.871013,4,486
1432,2022-01-13 09:34:31.785733,4,276
1433,2022-01-13 09:42:34.203940,4,493
1434,2022-01-13 21:20:19.326144,4,363
1435,2022-01-13 10:48:03.345613,4,494
1436,2022-01-13 23:49:23.506089,4,221
1437,2022-01-13 10:21:52.168714,4,256
1438,2022-01-13 10:30:46.585924,4,427
1439,2022-01-13 12:57:44.400836,4,241
1440,2022-01-13 15:43:15.673866,4,496
1441,2022-01-13 12:15:47.173609,4,170
1442,2022-01-13 12:01:25.084448,4,498
1443,2022-01-13 12:19:23.145032,4,219
1444,2022-01-13 14:32:05.967204,4,471
1445,2022-01-13 20:45:19.531383,4,446
1446,2022-01-13 14:24:32.279208,4,499
1447,2022-01-13 15:12:46.282727,4,466
1448,2022-01-13 16:21:12.782391,4,480
1449,2022-01-13 18:38:33.955120,4,500
1450,2022-01-13 15:37:00.242889,4,63
1451,2022-01-13 15:55:25.726376,4,348
1452,2022-01-13 16:03:05.383643,4,195
1453,2022-01-13 19:11:05.800492,4,502
1454,2022-01-13 19:11:05.405554,4,501
1455,2022-01-13 18:54:22.995941,4,483
1456,2022-01-13 20:39:05.320246,4,342
1457,2022-01-13 20:34:55.611249,4,121
1458,2022-01-13 21:49:18.183936,4,503
1459,2022-01-13 23:05:14.929637,4,504
1460,2022-01-14 00:23:48.464918,4,121
1461,2022-01-14 00:27:29.521101,4,505
1462,2022-01-14 08:29:57.331591,4,488
1463,2022-01-14 16:46:02.945406,4,490
1464,2022-01-14 10:02:44.355481,4,363
1465,2022-01-14 10:38:47.339685,4,477
1466,2022-01-14 07:28:55.825603,4,506
1467,2022-01-14 07:33:22.629395,4,507
1468,2022-01-14 06:56:02.531936,4,496
1469,2022-01-14 09:12:35.250754,4,446
1470,2022-01-14 18:30:51.280261,4,195
1471,2022-01-14 07:32:45.190453,4,413
1472,2022-01-14 08:00:58.718886,4,141
1473,2022-01-14 22:15:21.662006,4,73
1474,2022-01-14 08:26:43.350434,4,508
1475,2022-01-14 18:45:45.829918,4,342
1476,2022-01-14 19:05:06.040367,4,486
1477,2022-01-14 09:21:33.524432,4,510
1478,2022-01-14 12:15:03.842660,4,511
1479,2022-01-14 10:43:47.088224,4,501
1480,2022-01-14 11:36:06.601595,4,320
1481,2022-01-14 13:35:49.515583,4,269
1482,2022-01-14 12:58:32.393082,4,219
1483,2022-01-14 13:55:52.749381,4,513
1484,2022-01-14 14:08:24.177834,4,514
1485,2022-01-14 16:26:44.937315,4,515
1486,2022-01-14 14:39:58.675756,4,516
1487,2022-01-14 15:34:22.839612,4,394
1488,2022-01-14 15:39:51.546583,4,519
1489,2022-01-14 15:59:05.061013,4,482
1490,2022-01-14 17:14:30.982691,4,494
1491,2022-01-14 17:17:51.960522,4,107
1492,2022-01-14 17:57:45.463947,4,262
1493,2022-01-14 17:51:13.322109,4,440
1494,2022-01-14 17:54:54.940115,4,158
1495,2022-01-14 18:07:45.181055,4,421
1496,2022-01-14 18:14:47.914586,4,520
1497,2022-01-14 21:13:54.939260,4,521
1498,2022-01-14 18:16:23.387841,4,97
1499,2022-01-14 19:25:32.038706,4,350
1500,2022-01-14 18:35:44.033260,4,330
1501,2022-01-14 19:54:53.780662,4,365
1502,2022-01-14 20:02:29.540169,4,240
1503,2022-01-15 01:20:10.191149,4,523
1504,2022-01-15 02:55:15.692373,4,524
1505,2022-01-15 03:07:34.467728,4,211
1506,2022-01-15 05:22:44.440375,4,525
1507,2022-01-15 18:29:11.042200,4,507
1508,2022-01-15 06:08:09.485418,4,526
1509,2022-01-15 08:58:14.733228,4,527
1510,2022-01-15 07:02:18.055362,4,128
1511,2022-01-15 07:31:52.181204,4,529
1512,2022-01-15 07:27:00.380826,4,165
1513,2022-01-15 19:21:49.512256,4,486
1514,2022-01-15 16:02:41.440394,4,195
1515,2022-01-15 15:10:12.362577,4,533
1516,2022-01-15 10:16:33.718412,4,534
1517,2022-01-15 14:23:31.386522,4,537
1518,2022-01-15 10:28:36.628754,4,157
1519,2022-01-15 10:42:04.216737,4,320
1520,2022-01-15 10:43:57.704965,4,541
1521,2022-01-15 11:02:24.809526,4,482
1522,2022-01-15 11:27:16.763943,4,542
1523,2022-01-15 11:29:59.708345,4,158
1524,2022-01-15 11:59:25.869819,4,502
1525,2022-01-15 22:25:01.763655,4,363
1526,2022-01-15 20:23:12.050571,4,342
1527,2022-01-15 13:30:41.072833,4,425
1528,2022-01-15 13:57:43.268515,4,543
1529,2022-01-15 14:26:52.384361,4,544
1530,2022-01-15 14:22:50.223482,4,477
1531,2022-01-15 14:33:41.325833,4,177
1532,2022-01-15 15:05:21.553918,4,284
1533,2022-01-15 15:23:34.040724,4,345
1534,2022-01-15 18:11:54.767332,4,545
1535,2022-01-15 16:23:54.443177,4,467
1536,2022-01-15 16:34:26.733139,4,501
1537,2022-01-15 17:28:24.702029,4,546
1538,2022-01-15 17:33:46.252711,4,447
1539,2022-01-15 18:33:58.462288,4,520
1540,2022-01-15 18:59:09.840718,4,547
1541,2022-01-15 18:01:01.922912,4,504
1542,2022-01-15 22:19:00.763279,4,549
1543,2022-01-15 18:50:41.163432,4,548
1544,2022-01-15 19:50:23.952039,4,490
1545,2022-01-15 20:04:51.469780,4,246
1546,2022-01-16 00:02:23.395617,4,121
1547,2022-01-16 02:28:43.833511,4,524
1548,2022-01-16 09:35:39.351928,4,363
1549,2022-01-16 07:09:12.300765,4,222
1550,2022-01-16 07:15:35.316084,4,550
1551,2022-01-16 14:04:52.006541,4,515
1552,2022-01-16 09:28:43.706387,4,551
1553,2022-01-16 17:41:43.278412,4,195
1554,2022-01-16 08:31:09.113088,4,276
1555,2022-01-16 08:54:36.443342,4,194
1556,2022-01-16 09:21:01.141367,4,158
1557,2022-01-16 09:27:57.603061,4,269
1558,2022-01-16 10:10:05.386988,4,320
1559,2022-01-16 16:52:06.087357,4,219
1560,2022-01-16 13:15:15.025022,4,494
1561,2022-01-16 16:36:18.389698,4,470
1562,2022-01-16 11:45:14.731178,4,552
1563,2022-01-16 11:57:02.432874,4,554
1564,2022-01-16 12:02:12.954842,4,282
1565,2022-01-16 17:54:44.300626,4,548
1566,2022-01-16 12:38:53.372664,4,541
1567,2022-01-16 13:18:35.372184,4,101
1568,2022-01-16 13:24:21.434676,4,447
1569,2022-01-16 18:42:24.012450,4,545
1570,2022-01-16 21:58:10.599518,4,342
1571,2022-01-16 14:37:26.231066,4,555
1572,2022-01-16 16:47:50.013056,4,543
1573,2022-01-16 15:13:22.387031,4,490
1574,2022-01-16 19:53:19.353335,4,556
1575,2022-01-16 18:31:39.789420,4,486
1576,2022-01-16 17:34:37.362531,4,558
1577,2022-01-16 21:35:35.688382,4,559
1578,2022-01-16 18:59:41.180844,4,560
1579,2022-01-16 17:33:11.634901,4,561
1580,2022-01-16 18:07:58.686699,4,330
1581,2022-01-16 22:25:56.347067,4,549
1582,2022-01-16 19:56:16.543235,4,563
1583,2022-01-16 21:20:59.277264,4,565
1584,2022-01-16 23:40:27.859286,4,564
1585,2022-01-16 23:01:45.124401,4,257
1586,2022-01-17 21:15:14.988553,4,342
1587,2022-01-17 23:00:26.673276,4,43
1588,2022-01-17 02:07:31.789891,4,501
1589,2022-01-17 16:03:17.016925,4,490
1590,2022-01-17 03:38:27.788198,4,488
1591,2022-01-17 16:03:22.343139,4,566
1592,2022-01-17 04:39:26.938597,4,567
1593,2022-01-17 15:50:37.862535,4,543
1594,2022-01-17 06:13:49.470070,4,491
1595,2022-01-17 06:16:23.604729,4,569
1596,2022-01-17 17:37:51.400984,4,548
1597,2022-01-17 13:05:30.066301,4,568
1598,2022-01-17 20:23:51.074257,4,556
1599,2022-01-17 18:29:22.994982,4,515
1600,2022-01-17 16:08:48.297031,4,486
1601,2022-01-17 15:26:04.985162,4,73
1602,2022-01-17 11:35:32.735722,4,132
1603,2022-01-17 11:28:46.995577,4,570
1604,2022-01-17 09:39:55.914566,4,219
1605,2022-01-17 09:51:18.048013,4,494
1606,2022-01-17 09:59:14.964250,4,571
1607,2022-01-17 10:35:28.764950,4,526
1608,2022-01-17 12:01:12.908504,4,572
1609,2022-01-17 21:52:45.284883,4,452
1610,2022-01-17 13:37:12.945582,4,483
1611,2022-01-17 13:39:52.030209,4,446
1612,2022-01-17 13:42:20.681833,4,121
1613,2022-01-17 14:30:41.245655,4,503
1614,2022-01-17 14:47:29.596580,4,574
1615,2022-01-17 14:55:51.437673,4,360
1616,2022-01-17 15:38:44.519624,4,195
1617,2022-01-17 16:09:38.061521,4,470
1618,2022-01-17 16:22:04.297599,4,356
1619,2022-01-17 22:09:09.510763,4,549
1620,2022-01-17 17:29:19.665081,4,411
1621,2022-01-17 16:51:38.128389,4,578
1622,2022-01-17 18:00:43.691182,4,280
1623,2022-01-17 17:51:47.482396,4,447
1624,2022-01-17 18:05:24.200786,4,579
1625,2022-01-17 19:12:43.645147,4,580
1626,2022-01-17 19:27:20.731186,4,581
1627,2022-01-17 19:34:09.959556,4,558
1628,2022-01-17 19:46:57.357516,4,559
1629,2022-01-17 21:29:53.404643,4,564
1630,2022-01-17 21:00:42.837781,4,582
1631,2022-01-17 21:09:08.854733,4,157
1632,2022-01-17 21:12:57.502138,4,583
1633,2022-01-18 03:15:55.315909,4,488
1634,2022-01-18 19:15:57.013132,4,195
1635,2022-01-18 08:17:36.974558,4,566
1636,2022-01-18 08:42:09.751782,4,584
1637,2022-01-18 10:59:29.342444,4,515
1638,2022-01-18 06:06:37.940007,4,276
1639,2022-01-18 10:11:33.706647,4,585
1640,2022-01-18 14:37:33.054447,4,446
1641,2022-01-18 19:18:14.115217,4,486
1642,2022-01-18 20:50:37.260660,4,586
1643,2022-01-18 23:33:52.012512,4,342
1644,2022-01-18 08:38:54.438688,4,63
1645,2022-01-18 10:28:15.566102,4,587
1646,2022-01-18 09:03:39.538417,4,158
1647,2022-01-18 11:15:15.212556,4,551
1648,2022-01-18 10:27:02.456070,4,588
1649,2022-01-18 13:29:01.282346,4,589
1650,2022-01-18 11:42:51.618058,4,360
1651,2022-01-18 13:21:30.791842,4,590
1652,2022-01-18 17:30:34.801352,4,73
1653,2022-01-18 12:18:38.655541,4,397
1654,2022-01-18 12:06:16.782659,4,416
1655,2022-01-18 12:55:39.834117,4,592
1656,2022-01-18 13:03:12.896761,4,548
1657,2022-01-18 13:09:25.968629,4,593
1658,2022-01-18 18:51:50.935462,4,583
1659,2022-01-18 13:12:12.264774,4,494
1660,2022-01-18 13:33:01.827032,4,594
1661,2022-01-18 21:09:50.751269,4,581
1662,2022-01-18 14:16:03.681315,4,580
1663,2022-01-18 14:43:06.012239,4,363
1664,2022-01-18 14:43:55.597104,4,595
1665,2022-01-18 15:24:12.156202,4,490
1666,2022-01-18 17:06:40.643010,4,596
1667,2022-01-18 16:15:56.433448,4,520
1668,2022-01-18 15:34:20.460345,4,508
1669,2022-01-18 16:06:57.336175,4,570
1670,2022-01-18 15:50:11.917854,4,222
1671,2022-01-18 16:05:03.659833,4,330
1672,2022-01-18 17:18:48.388345,4,597
1673,2022-01-18 19:09:28.975317,4,556
1674,2022-01-18 17:46:20.068517,4,598
1675,2022-01-18 17:51:49.154448,4,599
1676,2022-01-18 18:47:53.750946,4,582
1677,2022-01-18 18:27:32.301259,4,574
1678,2022-01-18 19:00:12.483147,4,502
1679,2022-01-18 22:53:49.460880,4,600
1680,2022-01-18 20:52:07.911105,4,553
1681,2022-01-18 20:53:07.098134,4,602
1682,2022-01-18 21:23:02.120584,4,603
1683,2022-01-18 21:23:05.381837,4,559
1684,2022-01-18 22:01:39.359846,4,386
1685,2022-01-19 04:19:33.591053,4,604
1686,2022-01-19 04:36:00.421992,4,606
1687,2022-01-19 17:24:03.430001,4,607
1688,2022-01-19 06:18:45.443563,4,499
1689,2022-01-19 21:03:23.089909,4,548
1690,2022-01-19 13:19:12.281158,4,608
1691,2022-01-19 06:57:00.424789,4,508
1692,2022-01-19 07:00:51.178308,4,158
1693,2022-01-19 10:19:07.789370,4,610
1694,2022-01-19 07:57:30.522434,4,587
1695,2022-01-19 08:41:22.876592,4,611
1696,2022-01-19 07:48:02.136730,4,486
1697,2022-01-19 09:42:39.681854,4,446
1698,2022-01-19 19:14:39.130510,4,509
1699,2022-01-19 19:33:38.996617,4,342
1700,2022-01-19 09:51:07.106542,4,590
1701,2022-01-19 09:07:59.682689,4,612
1702,2022-01-19 14:00:21.748591,4,73
1703,2022-01-19 09:15:21.061735,4,43
1704,2022-01-19 18:10:17.573010,4,90
1705,2022-01-19 11:12:56.888002,4,50
1706,2022-01-19 09:40:18.062553,4,596
1707,2022-01-19 10:03:51.622679,4,613
1708,2022-01-19 17:08:09.146136,4,603
1709,2022-01-19 17:52:42.150410,4,614
1710,2022-01-19 12:45:10.283479,4,570
1711,2022-01-19 21:02:48.000851,4,553
1712,2022-01-19 13:00:26.274928,4,616
1713,2022-01-19 12:41:04.111059,4,296
1714,2022-01-19 23:59:17.815962,4,487
1715,2022-01-19 17:02:29.452716,4,568
1716,2022-01-19 13:02:07.855374,4,416
1717,2022-01-19 15:13:32.358920,4,494
1718,2022-01-19 13:31:09.956048,4,275
1719,2022-01-19 14:24:24.156864,4,617
1720,2022-01-19 16:05:45.552491,4,605
1721,2022-01-19 14:47:47.879710,4,397
1722,2022-01-19 21:09:16.582017,4,581
1723,2022-01-19 15:12:25.937501,4,622
1724,2022-01-19 16:20:03.101202,4,105
1725,2022-01-19 17:21:13.457448,4,600
1726,2022-01-19 19:07:39.561095,4,320
1727,2022-01-19 17:07:14.590727,4,580
1728,2022-01-19 17:44:05.183945,4,195
1729,2022-01-19 19:27:51.717520,4,623
1730,2022-01-19 18:02:46.779157,4,515
1731,2022-01-19 19:39:43.435741,4,520
1732,2022-01-19 19:15:59.489380,4,621
1733,2022-01-19 19:29:51.262883,4,583
1734,2022-01-19 20:36:31.515221,4,549
1735,2022-01-19 21:08:54.013391,4,97
1736,2022-01-19 21:57:17.319273,4,559
1737,2022-01-19 22:39:49.531751,4,121
1738,2022-01-20 03:40:53.338143,4,624
1739,2022-01-20 03:21:27.565124,4,625
1740,2022-01-20 12:37:10.514499,4,161
1741,2022-01-20 04:25:49.668509,4,584
1742,2022-01-20 20:42:52.223168,4,605
1743,2022-01-20 05:27:49.475224,4,587
1744,2022-01-20 11:02:09.412539,4,614
1745,2022-01-20 11:28:04.698295,4,626
1746,2022-01-20 05:36:46.851287,4,526
1747,2022-01-20 11:58:39.968685,4,527
1748,2022-01-20 06:12:15.396469,4,629
1749,2022-01-20 06:27:07.627762,4,630
1750,2022-01-20 12:53:19.754254,4,608
1751,2022-01-20 07:45:49.494131,4,548
1752,2022-01-20 20:30:00.679607,4,486
1753,2022-01-20 08:36:19.121178,4,222
1754,2022-01-20 08:40:26.846977,4,631
1755,2022-01-20 17:06:17.332497,4,623
1756,2022-01-20 12:41:23.146153,4,446
1757,2022-01-20 16:07:07.649135,4,634
1758,2022-01-20 10:02:41.669371,4,477
1759,2022-01-20 09:57:28.673649,4,348
1760,2022-01-20 11:30:23.685419,4,570
1761,2022-01-20 10:03:08.863452,4,635
1762,2022-01-20 10:22:01.079418,4,494
1763,2022-01-20 10:30:13.072167,4,553
1764,2022-01-20 11:38:22.169976,4,600
1765,2022-01-20 11:58:09.673332,4,636
1766,2022-01-20 12:35:20.158451,4,637
1767,2022-01-20 12:43:25.217734,4,581
1768,2022-01-20 14:22:56.673946,4,413
1769,2022-01-20 22:49:30.854419,4,342
1770,2022-01-20 19:24:21.298405,4,638
1771,2022-01-20 14:41:24.411675,4,397
1772,2022-01-20 15:22:44.010744,4,641
1773,2022-01-20 17:38:35.436967,4,545
1774,2022-01-20 16:07:21.771096,4,515
1775,2022-01-20 20:10:50.964383,4,642
1776,2022-01-20 17:43:07.279896,4,582
1777,2022-01-20 17:04:11.703229,4,643
1778,2022-01-20 17:59:56.268565,4,350
1779,2022-01-20 18:40:01.831966,4,363
1780,2022-01-20 19:43:37.585031,4,644
1781,2022-01-20 18:44:19.936918,4,219
1782,2022-01-20 21:12:52.710479,4,645
1783,2022-01-20 20:46:24.100598,4,646
1784,2022-01-20 20:46:47.809367,4,559
1785,2022-01-20 21:03:49.945487,4,589
1786,2022-01-20 23:21:37.796959,4,105
1787,2022-01-20 23:28:06.001261,4,304
1788,2022-01-20 23:46:15.200126,4,647
1789,2022-01-21 00:01:42.696181,4,647
1790,2022-01-21 01:33:40.712541,4,605
1791,2022-01-21 02:55:13.315365,4,648
1792,2022-01-21 05:42:11.558731,4,548
1793,2022-01-21 05:46:04.731617,4,527
1794,2022-01-21 06:20:15.632561,4,494
1795,2022-01-21 14:41:27.637527,4,515
1796,2022-01-21 07:47:37.727842,4,486
1797,2022-01-21 18:17:08.007824,4,649
1798,2022-01-21 08:49:14.833265,4,623
1799,2022-01-21 20:18:27.979353,4,446
1800,2022-01-21 08:49:30.935645,4,650
1801,2022-01-21 08:49:07.364637,4,653
1802,2022-01-21 10:27:09.386573,4,617
1803,2022-01-21 09:11:02.837294,4,641
1804,2022-01-21 09:12:04.606013,4,157
1805,2022-01-21 11:40:16.528436,4,586
1806,2022-01-21 09:23:12.351142,4,177
1807,2022-01-21 10:13:20.212504,4,195
1808,2022-01-21 09:32:31.298047,4,570
